Sehir,Zaman_Damgasi,Sicaklik_C,Nem_Yuzde,Ruzgar_kmh,Basinc_hPa,Hissedilen_C,Yagis_Var_Mi
Adana,2025-10-01 20:00:00,23.88888888888889,55.0,7.242030000000001,1006.7737470000001,14.444444444444445,0.0
Adana,2025-10-01 21:00:00,23.88888888888889,53.0,9.65604,1006.7737470000001,13.88888888888889,0.0
Adana,2025-10-01 22:00:00,23.333333333333336,55.0,2.41401,1006.7737470000001,13.88888888888889,0.0
Adana,2025-10-01 23:00:00,21.11111111111111,64.0,1.60934,1006.7737470000001,13.88888888888889,0.0
Adana,2025-10-02 00:00:00,21.11111111111111,64.0,0.80467,1007.112386,13.88888888888889,0.0
Adana,2025-10-02 01:00:00,21.11111111111111,64.0,4.82802,1007.4510250000001,13.88888888888889,0.0
Adana,2025-10-02 02:00:00,20.555555555555557,70.5,10.46071,1007.112386,15.0,0.0
Adana,2025-10-02 03:00:00,20.555555555555557,70.5,10.46071,1006.7737470000001,15.0,0.0
Adana,2025-10-02 04:00:00,19.444444444444443,75.5,11.26538,1006.7737470000001,15.0,0.0
Adana,2025-10-02 05:00:00,19.444444444444443,73.0,9.65604,1006.7737470000001,14.444444444444445,0.0
Adana,2025-10-02 06:00:00,20.0,68.0,8.85137,1007.4510250000001,13.88888888888889,0.0
Adana,2025-10-02 07:00:00,21.38888888888889,69.5,9.65604,1007.4510250000001,15.555555555555555,0.0
Adana,2025-10-02 08:00:00,23.333333333333336,53.5,11.26538,1008.466942,13.333333333333334,0.0
Adana,2025-10-02 09:00:00,26.11111111111111,36.5,11.26538,1008.466942,10.0,0.0
Adana,2025-10-02 10:00:00,27.77777777777778,29.0,8.85137,1007.4510250000001,8.333333333333334,0.0
Adana,2025-10-02 11:00:00,30.0,23.0,6.43736,1007.4510250000001,7.222222222222222,0.0
Adana,2025-10-02 12:00:00,30.555555555555557,21.5,8.0467,1007.4510250000001,6.111111111111111,0.0
Adana,2025-10-02 13:00:00,30.555555555555557,22.5,11.26538,1006.7737470000001,7.222222222222222,0.0
Adana,2025-10-02 14:00:00,31.11111111111111,22.0,9.65604,1006.7737470000001,7.222222222222222,0.0
Adana,2025-10-02 15:00:00,30.555555555555557,37.0,13.67939,1005.75783,14.166666666666666,0.0
Adana,2025-10-02 16:00:00,29.444444444444443,44.0,17.70274,1006.7737470000001,16.11111111111111,0.0
Adana,2025-10-02 17:00:00,27.77777777777778,51.0,14.48406,1006.7737470000001,16.944444444444443,0.0
Adana,2025-10-02 18:00:00,26.666666666666664,63.0,9.65604,1006.7737470000001,18.88888888888889,0.0
Adana,2025-10-02 19:00:00,25.555555555555557,67.0,6.43736,1007.4510250000001,18.88888888888889,0.0
Adana,2025-10-02 20:00:00,23.333333333333336,71.0,5.63269,1007.4510250000001,17.77777777777778,0.0
Adana,2025-10-02 21:00:00,22.5,73.0,4.023350000000001,1007.4510250000001,17.5,0.0
Adana,2025-10-02 22:00:00,22.22222222222222,73.0,0.0,1007.9589835,17.22222222222222,0.0
Adana,2025-10-02 23:00:00,22.5,73.0,0.0,1008.466942,17.5,0.0
Adana,2025-10-03 00:00:00,21.666666666666664,78.0,0.0,1008.466942,17.5,0.0
Adana,2025-10-03 01:00:00,21.666666666666664,78.0,6.43736,1008.466942,17.5,0.0
Adana,2025-10-03 02:00:00,21.666666666666664,80.5,4.023350000000001,1007.4510250000001,17.77777777777778,0.0
Adana,2025-10-03 03:00:00,21.11111111111111,83.0,8.85137,1007.4510250000001,17.77777777777778,0.0
Adana,2025-10-03 04:00:00,20.555555555555557,85.5,8.0467,1007.9589835,17.77777777777778,0.0
Adana,2025-10-03 05:00:00,20.555555555555557,83.0,10.46071,1008.466942,17.5,0.0
Adana,2025-10-03 06:00:00,20.0,83.0,10.46071,1008.466942,17.22222222222222,0.0
Adana,2025-10-03 07:00:00,21.944444444444443,78.0,8.0467,1008.9749005,17.77777777777778,0.0
Adana,2025-10-03 08:00:00,24.444444444444443,67.0,9.65604,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 09:00:00,26.11111111111111,63.0,6.43736,1009.482859,18.333333333333336,0.0
Adana,2025-10-03 10:00:00,27.5,56.0,6.43736,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 11:00:00,27.5,56.0,4.023350000000001,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 12:00:00,28.88888888888889,49.5,8.85137,1009.482859,17.5,0.0
Adana,2025-10-03 13:00:00,30.555555555555557,44.0,8.046700000000001,1008.466942,17.22222222222222,0.0
Adana,2025-10-03 14:00:00,30.555555555555557,44.0,8.85137,1008.466942,17.22222222222222,0.0
Adana,2025-10-03 15:00:00,31.11111111111111,40.0,10.46071,1008.466942,16.11111111111111,0.0
Adana,2025-10-03 16:00:00,30.555555555555557,44.0,12.87472,1008.466942,17.22222222222222,0.0
Adana,2025-10-03 17:00:00,28.88888888888889,53.0,12.87472,1008.466942,18.333333333333336,0.0
Adana,2025-10-03 18:00:00,26.666666666666664,61.0,9.65604,1008.9749005,18.333333333333336,0.0
Adana,2025-10-03 19:00:00,25.555555555555557,63.0,6.43736,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 20:00:00,25.0,65.0,2.41401,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 21:00:00,26.11111111111111,61.0,6.43736,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 22:00:00,25.555555555555557,63.0,8.0467,1009.482859,17.77777777777778,0.0
Adana,2025-10-03 23:00:00,26.11111111111111,61.0,9.65604,1009.9908175,17.77777777777778,0.0
Adana,2025-10-04 00:00:00,23.88888888888889,67.0,12.07005,1010.498776,17.5,0.0
Adana,2025-10-04 01:00:00,25.0,57.0,12.87472,1009.482859,16.11111111111111,0.0
Adana,2025-10-04 02:00:00,23.055555555555557,65.0,6.43736,1009.9908175,16.11111111111111,0.0
Adana,2025-10-04 03:00:00,22.5,67.0,4.023350000000001,1009.482859,16.11111111111111,0.0
Adana,2025-10-04 04:00:00,22.77777777777778,65.0,4.023350000000001,1009.482859,16.11111111111111,0.0
Adana,2025-10-04 05:00:00,23.88888888888889,57.0,8.85137,1009.9908175,15.0,0.0
Adana,2025-10-04 06:00:00,23.333333333333336,57.0,8.85137,1010.498776,14.444444444444445,0.0
Adana,2025-10-04 07:00:00,25.0,50.0,10.46071,1010.498776,13.88888888888889,0.0
Adana,2025-10-04 08:00:00,27.5,43.5,13.67939,1010.498776,13.88888888888889,0.0
Adana,2025-10-04 09:00:00,30.0,36.5,12.87472,1011.5146930000001,13.333333333333334,0.0
Adana,2025-10-04 10:00:00,31.666666666666664,34.0,11.26538,1011.5146930000001,13.88888888888889,0.0
Adana,2025-10-04 11:00:00,32.22222222222222,38.0,16.0934,1011.5146930000001,16.11111111111111,0.0
Adana,2025-10-04 12:00:00,32.22222222222222,47.5,19.31208,1011.5146930000001,19.444444444444443,0.0
Adana,2025-10-04 13:00:00,32.22222222222222,52.0,18.50741,1011.5146930000001,21.11111111111111,0.0
Adana,2025-10-04 14:00:00,32.22222222222222,49.0,16.0934,1011.5146930000001,20.0,0.0
Adana,2025-10-04 15:00:00,31.666666666666664,49.0,19.31208,1011.5146930000001,19.444444444444443,0.0
Adana,2025-10-04 16:00:00,30.555555555555557,53.5,19.31208,1011.5146930000001,20.0,0.0
Adana,2025-10-04 17:00:00,28.333333333333336,58.0,19.31208,1011.5146930000001,19.444444444444443,0.0
Adana,2025-10-04 18:00:00,26.666666666666664,67.0,12.87472,1012.53061,20.0,0.0
Adana,2025-10-04 19:00:00,25.555555555555557,71.5,8.85137,1012.53061,20.0,0.0
Adana,2025-10-04 20:00:00,25.0,74.0,6.43736,1013.0385685,20.0,0.0
Adana,2025-10-04 21:00:00,23.333333333333336,80.5,5.63269,1013.546527,20.0,0.0
Adana,2025-10-04 22:00:00,22.77777777777778,83.0,4.023350000000001,1013.546527,20.0,0.0
Adana,2025-10-04 23:00:00,22.5,83.0,1.60934,1013.546527,19.444444444444443,0.0
Adana,2025-10-05 00:00:00,22.22222222222222,85.5,6.43736,1012.53061,19.444444444444443,0.0
Adana,2025-10-05 01:00:00,22.22222222222222,83.0,4.82802,1012.53061,18.88888888888889,0.0
Adana,2025-10-05 02:00:00,21.666666666666664,88.0,7.242030000000001,1012.53061,19.444444444444443,0.0
Adana,2025-10-05 03:00:00,21.11111111111111,88.0,0.80467,1012.53061,18.88888888888889,0.0
Adana,2025-10-05 04:00:00,21.11111111111111,88.0,8.0467,1011.5146930000001,18.88888888888889,0.0
Adana,2025-10-05 05:00:00,20.555555555555557,88.0,5.63269,1011.5146930000001,18.333333333333336,0.0
Adana,2025-10-05 06:00:00,20.555555555555557,88.0,6.43736,1011.5146930000001,18.333333333333336,0.0
Adana,2025-10-05 07:00:00,21.944444444444443,85.5,8.85137,1012.53061,19.444444444444443,0.0
Adana,2025-10-05 08:00:00,24.444444444444443,76.0,11.26538,1012.53061,20.0,0.0
Adana,2025-10-05 09:00:00,26.666666666666664,67.0,12.07005,1012.53061,20.0,0.0
Adana,2025-10-05 10:00:00,27.5,63.5,8.0467,1012.53061,20.0,0.0
Adana,2025-10-05 11:00:00,28.88888888888889,55.0,8.0467,1012.53061,18.88888888888889,0.0
Adana,2025-10-05 12:00:00,30.555555555555557,45.5,9.65604,1011.5146930000001,17.5,0.0
Adana,2025-10-05 13:00:00,31.666666666666664,39.0,11.26538,1010.498776,16.11111111111111,0.0
Adana,2025-10-05 14:00:00,31.666666666666664,36.5,16.89807,1010.498776,15.0,0.0
Adana,2025-10-05 15:00:00,30.555555555555557,42.5,22.53076,1009.482859,16.666666666666664,0.0
Adana,2025-10-05 16:00:00,29.444444444444443,44.0,21.72609,1009.482859,16.11111111111111,0.0
Adana,2025-10-05 17:00:00,27.5,48.0,20.116750000000003,1009.482859,15.555555555555555,0.0
Adana,2025-10-05 18:00:00,26.11111111111111,51.0,12.07005,1010.498776,15.0,0.0
Adana,2025-10-05 19:00:00,25.0,55.5,8.85137,1010.498776,15.555555555555555,0.0
Adana,2025-10-05 20:00:00,23.333333333333336,63.0,7.242030000000001,1010.498776,16.11111111111111,0.0
Adana,2025-10-05 21:00:00,22.77777777777778,65.0,4.82802,1010.498776,16.11111111111111,0.0
Adana,2025-10-05 22:00:00,22.22222222222222,69.0,3.21868,1010.498776,16.11111111111111,0.0
Adana,2025-10-05 23:00:00,22.22222222222222,69.0,4.023350000000001,1010.498776,16.11111111111111,0.0
Adana,2025-10-06 00:00:00,21.666666666666664,71.0,4.02335,1010.498776,16.11111111111111,0.0
Adana,2025-10-06 01:00:00,21.11111111111111,73.0,0.0,1010.498776,16.11111111111111,0.0
Adana,2025-10-06 02:00:00,19.444444444444443,78.0,2.41401,1010.498776,15.555555555555555,0.0
Adana,2025-10-06 03:00:00,20.0,78.0,8.0467,1010.498776,16.11111111111111,0.0
Adana,2025-10-06 04:00:00,20.0,78.0,8.85137,1010.498776,16.11111111111111,0.0
Adana,2025-10-06 05:00:00,18.88888888888889,85.5,10.46071,1010.498776,16.666666666666664,0.0
Adana,2025-10-06 06:00:00,19.444444444444443,83.0,8.85137,1010.498776,16.666666666666664,0.0
Adana,2025-10-06 07:00:00,21.666666666666664,75.5,8.85137,1010.498776,17.22222222222222,0.0
Adana,2025-10-06 08:00:00,23.333333333333336,67.0,8.85137,1010.498776,17.22222222222222,0.0
Adana,2025-10-06 09:00:00,25.555555555555557,59.0,8.85137,1011.5146930000001,17.22222222222222,0.0
Adana,2025-10-06 10:00:00,27.22222222222222,49.5,6.43736,1010.498776,15.555555555555555,0.0
Adana,2025-10-06 11:00:00,27.77777777777778,43.5,12.87472,1010.498776,14.444444444444445,0.0
Adana,2025-10-06 12:00:00,28.333333333333336,40.5,13.67939,1009.9908175,13.88888888888889,0.0
Adana,2025-10-06 13:00:00,27.77777777777778,38.0,10.46071,1009.482859,12.5,0.0
Adana,2025-10-06 14:00:00,28.88888888888889,38.5,14.48406,1008.466942,13.333333333333334,0.0
Adana,2025-10-06 15:00:00,28.333333333333336,42.5,15.28873,1008.466942,14.444444444444445,0.0
Adana,2025-10-06 16:00:00,27.77777777777778,43.5,16.0934,1008.466942,14.444444444444445,0.0
Adana,2025-10-06 17:00:00,26.666666666666664,49.5,16.89807,1008.9749005,15.0,0.0
Adana,2025-10-06 18:00:00,24.444444444444443,55.5,11.26538,1009.482859,15.0,0.0
Adana,2025-10-06 19:00:00,23.333333333333336,59.0,4.8280199999999995,1009.482859,15.0,0.0
Adana,2025-10-06 20:00:00,22.22222222222222,64.0,0.0,1009.482859,15.0,0.0
Adana,2025-10-06 21:00:00,21.666666666666664,66.0,0.0,1010.498776,15.0,0.0
Adana,2025-10-06 22:00:00,20.0,73.0,0.0,1010.498776,15.0,0.0
Adana,2025-10-06 23:00:00,20.555555555555557,70.5,1.60934,1009.482859,15.0,0.0
Adana,2025-10-07 00:00:00,20.0,73.0,8.0467,1009.482859,15.0,0.0
Adana,2025-10-07 01:00:00,20.555555555555557,73.0,8.0467,1009.482859,15.555555555555555,0.0
Adana,2025-10-07 02:00:00,21.11111111111111,68.0,6.43736,1009.482859,15.0,0.0
Adana,2025-10-07 03:00:00,20.555555555555557,70.5,7.242030000000001,1009.482859,15.0,0.0
Adana,2025-10-07 04:00:00,18.88888888888889,78.0,4.82802,1009.482859,15.0,0.0
Adana,2025-10-07 05:00:00,18.88888888888889,78.0,8.0467,1009.482859,15.0,0.0
Adana,2025-10-07 06:00:00,18.333333333333336,80.5,8.85137,1008.9749005,15.0,0.0
Adana,2025-10-07 07:00:00,21.11111111111111,73.5,8.85137,1009.482859,16.11111111111111,0.0
Adana,2025-10-07 08:00:00,23.333333333333336,63.0,8.0467,1009.9908175,16.11111111111111,0.0
Adana,2025-10-07 09:00:00,25.0,57.5,5.63269,1010.498776,16.11111111111111,0.0
Adana,2025-10-07 10:00:00,26.666666666666664,49.5,4.023350000000001,1009.9908175,15.0,0.0
Adana,2025-10-07 11:00:00,27.77777777777778,42.0,8.046700000000001,1009.482859,13.88888888888889,0.0
Adana,2025-10-07 12:00:00,28.333333333333336,41.0,4.82802,1008.9749005,13.88888888888889,0.0
Adana,2025-10-07 13:00:00,28.333333333333336,39.5,11.26538,1008.466942,13.333333333333334,0.0
Adana,2025-10-07 14:00:00,28.88888888888889,36.0,12.07005,1007.4510250000001,12.5,0.0
Adana,2025-10-07 15:00:00,28.88888888888889,35.0,16.89807,1007.4510250000001,11.944444444444445,0.0
Adana,2025-10-07 16:00:00,27.22222222222222,38.0,20.92142,1007.4510250000001,11.666666666666666,0.0
Adana,2025-10-07 17:00:00,26.666666666666664,44.5,17.70274,1007.4510250000001,13.333333333333334,0.0
Adana,2025-10-07 18:00:00,24.444444444444443,55.5,12.07005,1007.4510250000001,15.0,0.0
Adana,2025-10-07 19:00:00,22.77777777777778,61.0,4.82802,1008.466942,15.0,0.0
Adana,2025-10-07 20:00:00,22.22222222222222,64.0,2.41401,1008.466942,15.0,0.0
Adana,2025-10-07 21:00:00,21.11111111111111,68.0,0.0,1008.466942,15.0,0.0
Adana,2025-10-07 22:00:00,21.11111111111111,66.0,1.60934,1008.466942,14.444444444444445,0.0
Adana,2025-10-07 23:00:00,20.0,73.0,0.80467,1008.466942,15.0,0.0
Adana,2025-10-08 00:00:00,21.11111111111111,68.0,4.8280199999999995,1007.9589835,15.0,0.0
Adana,2025-10-08 01:00:00,22.22222222222222,69.0,8.0467,1007.4510250000001,16.11111111111111,0.0
Adana,2025-10-08 02:00:00,21.666666666666664,66.0,8.0467,1007.4510250000001,15.0,0.0
Adana,2025-10-08 03:00:00,21.666666666666664,73.5,9.65604,1007.4510250000001,16.666666666666664,1.0
Adana,2025-10-08 04:00:00,21.11111111111111,78.0,11.26538,1007.4510250000001,17.22222222222222,0.0
Adana,2025-10-08 05:00:00,20.555555555555557,83.0,13.67939,1007.112386,17.5,1.0
Adana,2025-10-08 06:00:00,19.444444444444443,91.0,18.50741,1007.112386,17.77777777777778,1.0
Adana,2025-10-08 07:00:00,19.62962962962963,90.0,10.192486666666667,1007.451025,17.77777777777778,0.0
Adana,2025-10-08 08:00:00,21.11111111111111,85.5,11.26538,1007.4510250000001,18.333333333333336,1.0
Adana,2025-10-08 09:00:00,21.11111111111111,88.0,13.67939,1007.4510250000001,18.88888888888889,0.0
Adana,2025-10-08 10:00:00,23.055555555555557,78.0,13.67939,1007.9589835,18.88888888888889,0.0
Adana,2025-10-08 11:00:00,23.703703703703706,75.33333333333333,20.92142,1007.2252656666668,18.88888888888889,1.0
Adana,2025-10-08 12:00:00,24.444444444444443,71.5,17.70274,1007.4510250000001,18.88888888888889,1.0
Adana,2025-10-08 13:00:00,26.666666666666664,57.5,17.70274,1007.4510250000001,17.5,0.0
Adana,2025-10-08 14:00:00,26.666666666666664,49.0,20.116750000000003,1007.4510250000001,15.0,0.0
Adana,2025-10-08 15:00:00,26.666666666666664,49.5,21.72609,1007.4510250000001,15.0,0.0
Adana,2025-10-08 16:00:00,26.666666666666664,51.0,20.92142,1007.4510250000001,15.555555555555555,0.0
Adana,2025-10-08 17:00:00,24.444444444444443,51.5,13.67939,1007.9589835,13.88888888888889,0.0
Adana,2025-10-08 18:00:00,23.51851851851852,58.333333333333336,9.119593333333333,1008.1283030000001,15.0,1.0
Adana,2025-10-08 19:00:00,21.11111111111111,76.33333333333333,12.338273333333333,1009.14422,16.85185185185185,1.0
Adana,2025-10-08 20:00:00,21.11111111111111,73.0,11.26538,1008.466942,16.11111111111111,0.0
Adana,2025-10-08 21:00:00,20.0,83.0,9.65604,1009.482859,17.22222222222222,0.0
Adana,2025-10-08 22:00:00,20.555555555555557,78.0,9.65604,1009.482859,16.666666666666664,0.0
Adana,2025-10-08 23:00:00,20.37037037037037,79.66666666666667,9.656039999999999,1009.4828590000001,16.85185185185185,1.0
Adana,2025-10-09 00:00:00,20.0,83.0,9.656039999999999,1009.4828590000001,17.22222222222222,1.0
Adana,2025-10-09 01:00:00,18.88888888888889,88.0,6.43736,1009.482859,17.22222222222222,0.0
Adana,2025-10-09 02:00:00,18.88888888888889,88.0,6.43736,1009.482859,17.22222222222222,1.0
Adana,2025-10-09 03:00:00,17.77777777777778,91.0,7.242030000000001,1009.482859,16.666666666666664,0.0
Adana,2025-10-09 04:00:00,18.51851851851852,90.0,4.82802,1009.4828590000001,17.22222222222222,1.0
Adana,2025-10-09 05:00:00,17.77777777777778,94.0,4.82802,1009.482859,17.22222222222222,0.0
Adana,2025-10-09 06:00:00,17.5,91.0,3.21868,1009.9908175,16.11111111111111,0.0
Adana,2025-10-09 07:00:00,18.333333333333336,91.0,6.43736,1010.498776,17.22222222222222,0.0
Adana,2025-10-09 08:00:00,20.0,80.5,3.21868,1010.498776,16.666666666666664,0.0
Adana,2025-10-09 09:00:00,21.666666666666664,73.5,4.023350000000001,1011.5146930000001,16.666666666666664,0.0
Adana,2025-10-09 10:00:00,20.555555555555557,75.5,8.85137,1011.5146930000001,16.11111111111111,1.0
Adana,2025-10-09 11:00:00,21.666666666666668,70.66666666666667,12.338273333333333,1011.853332,15.925925925925926,1.0
Adana,2025-10-09 12:00:00,22.77777777777778,53.0,8.85137,1011.5146930000001,12.777777777777779,0.0
Adana,2025-10-09 13:00:00,23.88888888888889,48.5,11.26538,1011.5146930000001,12.5,0.0
Adana,2025-10-09 14:00:00,24.444444444444443,47.0,21.72609,1011.5146930000001,12.5,0.0
Adana,2025-10-09 15:00:00,24.444444444444443,48.5,20.92142,1011.5146930000001,12.777777777777779,0.0
Adana,2025-10-09 16:00:00,23.88888888888889,48.5,20.116750000000003,1011.5146930000001,12.5,0.0
Adana,2025-10-09 17:00:00,23.333333333333336,51.5,16.093400000000003,1011.5146930000001,12.777777777777779,0.0
Adana,2025-10-09 18:00:00,21.11111111111111,64.0,4.82802,1012.53061,13.88888888888889,0.0
Adana,2025-10-09 19:00:00,20.555555555555557,66.0,0.80467,1012.53061,13.88888888888889,0.0
Adana,2025-10-09 20:00:00,18.88888888888889,78.0,10.460709999999999,1013.546527,15.0,0.0
Adana,2025-10-09 21:00:00,18.88888888888889,73.0,12.87472,1013.546527,13.88888888888889,0.0
Adana,2025-10-09 22:00:00,17.77777777777778,77.0,14.48406,1014.0544855,13.88888888888889,0.0
Adana,2025-10-09 23:00:00,17.77777777777778,77.0,12.87472,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 00:00:00,17.5,79.5,12.87472,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 01:00:00,17.77777777777778,77.0,12.87472,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 02:00:00,17.5,79.5,12.87472,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 03:00:00,18.333333333333336,75.0,13.67939,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 04:00:00,18.88888888888889,68.0,12.07005,1015.0704025,12.777777777777779,0.0
Adana,2025-10-10 05:00:00,18.88888888888889,64.0,13.67939,1015.578361,12.222222222222221,0.0
Adana,2025-10-10 06:00:00,17.77777777777778,66.0,12.87472,1015.578361,11.666666666666666,0.0
Adana,2025-10-10 07:00:00,18.88888888888889,58.0,11.26538,1015.578361,10.555555555555555,0.0
Adana,2025-10-10 08:00:00,21.666666666666664,44.5,12.87472,1016.594278,8.88888888888889,0.0
Adana,2025-10-10 09:00:00,23.333333333333336,39.5,10.46071,1016.594278,8.88888888888889,0.0
Adana,2025-10-10 10:00:00,25.555555555555557,31.0,16.89807,1016.594278,7.222222222222222,0.0
Adana,2025-10-10 11:00:00,26.11111111111111,28.0,13.67939,1016.594278,6.111111111111111,0.0
Adana,2025-10-10 12:00:00,27.22222222222222,26.0,13.67939,1016.0863195,6.111111111111111,0.0
Adana,2025-10-10 13:00:00,27.22222222222222,24.0,9.65604,1015.578361,5.0,0.0
Adana,2025-10-10 14:00:00,27.22222222222222,27.0,9.65604,1014.562444,6.666666666666666,0.0
Adana,2025-10-10 15:00:00,27.22222222222222,30.0,10.46071,1014.562444,7.777777777777778,0.0
Adana,2025-10-10 16:00:00,26.666666666666664,36.5,12.07005,1014.562444,10.555555555555555,0.0
Adana,2025-10-10 17:00:00,25.555555555555557,43.0,8.0467,1014.562444,12.222222222222221,0.0
Adana,2025-10-10 18:00:00,23.055555555555557,55.0,6.43736,1014.562444,13.333333333333334,0.0
Adana,2025-10-10 19:00:00,21.666666666666664,62.0,6.43736,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 20:00:00,21.11111111111111,64.0,4.8280199999999995,1014.562444,13.88888888888889,0.0
Adana,2025-10-10 21:00:00,19.444444444444443,70.5,2.41401,1015.0704025,13.88888888888889,0.0
Adana,2025-10-10 22:00:00,18.88888888888889,73.0,1.60934,1015.578361,13.88888888888889,0.0
Adana,2025-10-10 23:00:00,19.444444444444443,73.0,8.85137,1015.0704025,14.444444444444445,0.0
Adana,2025-10-11 00:00:00,18.88888888888889,75.5,8.0467,1014.562444,14.444444444444445,0.0
Adana,2025-10-11 01:00:00,19.444444444444443,52.5,12.07005,1014.562444,9.444444444444445,0.0
Adana,2025-10-11 02:00:00,17.77777777777778,54.0,11.26538,1014.562444,8.333333333333334,0.0
Adana,2025-10-11 03:00:00,17.5,63.5,10.460709999999999,1014.562444,10.555555555555555,0.0
Adana,2025-10-11 04:00:00,17.22222222222222,63.0,6.43736,1014.562444,10.0,0.0
Adana,2025-10-11 05:00:00,16.11111111111111,68.0,6.43736,1014.562444,10.0,0.0
Adana,2025-10-11 06:00:00,15.555555555555555,65.0,4.8280199999999995,1014.562444,8.88888888888889,0.0
Adana,2025-10-11 07:00:00,16.944444444444443,63.5,1.60934,1014.562444,10.0,0.0
Adana,2025-10-11 08:00:00,21.11111111111111,42.0,8.0467,1014.562444,7.5,0.0
Adana,2025-10-11 09:00:00,23.333333333333336,32.0,11.26538,1014.562444,6.111111111111111,0.0
Adana,2025-10-11 10:00:00,25.0,29.5,7.242030000000001,1013.546527,6.111111111111111,0.0
Adana,2025-10-11 11:00:00,26.11111111111111,26.0,8.0467,1013.0385685,5.0,0.0
Adana,2025-10-11 12:00:00,26.666666666666664,25.0,8.0467,1012.0226515,5.0,0.0
Adana,2025-10-11 13:00:00,27.22222222222222,25.0,8.0467,1011.5146930000001,5.555555555555555,0.0
Adana,2025-10-11 14:00:00,27.5,27.0,8.85137,1010.498776,7.222222222222222,0.0
Adana,2025-10-11 15:00:00,27.5,27.0,11.26538,1009.9908175,7.222222222222222,0.0
Adana,2025-10-11 16:00:00,27.5,29.0,12.87472,1009.482859,8.055555555555555,0.0
Adana,2025-10-11 17:00:00,25.555555555555557,36.5,15.28873,1009.482859,9.444444444444445,0.0
Adana,2025-10-11 18:00:00,22.5,48.5,9.65604,1009.482859,11.11111111111111,0.0
Adana,2025-10-11 19:00:00,21.11111111111111,53.0,4.82802,1010.498776,11.11111111111111,0.0
Adana,2025-10-11 20:00:00,20.555555555555557,56.5,2.41401,1010.498776,11.666666666666666,0.0
Adana,2025-10-11 21:00:00,20.0,58.0,1.60934,1009.482859,11.666666666666666,0.0
Adana,2025-10-11 22:00:00,18.88888888888889,64.0,1.60934,1009.482859,12.222222222222221,0.0
Adana,2025-10-11 23:00:00,17.77777777777778,68.0,0.0,1009.482859,12.222222222222221,0.0
Adana,2025-10-12 00:00:00,17.5,70.0,0.80467,1009.482859,12.222222222222221,0.0
Adana,2025-10-12 01:00:00,17.22222222222222,72.0,4.8280199999999995,1009.482859,12.222222222222221,0.0
Adana,2025-10-12 02:00:00,17.22222222222222,77.0,9.65604,1009.482859,12.777777777777779,0.0
Adana,2025-10-12 03:00:00,16.666666666666664,77.0,9.65604,1008.9749005,12.5,0.0
Adana,2025-10-12 04:00:00,17.22222222222222,72.0,8.0467,1008.466942,12.222222222222221,0.0
Adana,2025-10-12 05:00:00,16.11111111111111,74.5,8.0467,1008.466942,11.666666666666666,0.0
Adana,2025-10-12 06:00:00,17.5,66.0,9.65604,1008.466942,11.11111111111111,0.0
Adana,2025-10-12 07:00:00,18.055555555555557,64.0,11.26538,1008.466942,11.11111111111111,0.0
Adana,2025-10-12 08:00:00,20.555555555555557,54.5,10.46071,1008.466942,11.11111111111111,0.0
Adana,2025-10-12 09:00:00,22.77777777777778,45.5,17.70274,1008.466942,10.555555555555555,0.0
Adana,2025-10-12 10:00:00,24.444444444444443,40.0,16.89807,1008.466942,10.0,0.0
Adana,2025-10-12 11:00:00,25.0,35.0,14.48406,1007.4510250000001,8.333333333333334,0.0
Adana,2025-10-12 12:00:00,22.59259259259259,46.666666666666664,11.26538,1007.789664,9.814814814814815,1.0
Adana,2025-10-12 13:00:00,20.555555555555557,62.0,15.288730000000001,1008.466942,12.777777777777779,1.0
Adana,2025-10-12 14:00:00,20.0,43.5,25.74944,1008.9749005,6.944444444444445,1.0
Adana,2025-10-12 15:00:00,18.055555555555557,57.5,21.72609,1009.482859,9.444444444444445,1.0
Adana,2025-10-12 16:00:00,16.11111111111111,72.0,17.70274,1008.9749005,11.11111111111111,1.0
Adana,2025-10-12 17:00:00,16.666666666666664,70.0,21.72609,1008.466942,11.11111111111111,0.0
Adana,2025-10-12 18:00:00,17.5,61.0,16.093400000000003,1008.9749005,10.0,0.0
Adana,2025-10-12 19:00:00,17.5,59.0,9.65604,1009.482859,9.444444444444445,0.0
Adana,2025-10-12 20:00:00,17.77777777777778,47.0,12.07005,1009.482859,6.388888888888889,0.0
Adana,2025-10-12 21:00:00,15.833333333333334,53.5,8.0467,1010.498776,5.833333333333333,0.0
Adana,2025-10-12 22:00:00,13.333333333333334,69.5,4.023350000000001,1010.498776,7.777777777777778,0.0
Adana,2025-10-12 23:00:00,11.944444444444445,77.0,4.8280199999999995,1010.498776,7.777777777777778,0.0
Adana,2025-10-13 00:00:00,12.222222222222221,77.0,2.41401,1010.498776,7.777777777777778,0.0
